qber,photon_count,latency_ms,abort_flag,label
0.06083,226,8.51981,1,detector_blind
0.05355,240,8.42298,1,detector_blind
0.04979,752,7.3801,0,fiber_tap
0.05002,882,6.60198,0,fiber_tap
0.02491,1066,6.00064,0,normal
0.01851,1013,5.65555,0,normal
0.02133,977,6.06535,0,normal
0.04337,769,6.64982,0,fiber_tap
0.0982,1000,6.13447,0,intercept_resend
0.01832,1076,5.25982,0,normal
0.02631,1029,5.86075,0,normal
0.01496,1010,5.8492,0,normal
0.02199,1019,5.72005,0,normal
0.01431,1071,5.19221,0,normal
0.06129,781,6.63515,0,fiber_tap
0.01702,985,5.86904,0,normal
0.08846,1000,5.91171,0,intercept_resend
0.06829,168,7.23422,1,detector_blind
0.05429,884,6.54915,0,fiber_tap
0.01676,1046,5.89779,0,normal
0.08351,215,8.4907,1,detector_blind
0.08212,156,7.97083,1,detector_blind
0.02576,1037,5.41249,0,normal
0.08918,960,5.66307,0,intercept_resend
0.07206,166,7.61697,1,detector_blind
0.02324,999,6.28443,0,normal
0.06964,152,7.65863,1,detector_blind
0.02162,992,5.33195,0,normal
0.06021,283,7.65482,1,detector_blind
0.06224,188,8.01718,1,detector_blind
0.06012,826,6.91533,0,fiber_tap
0.05899,820,6.14714,0,fiber_tap
0.02499,1034,5.52587,0,normal
0.01849,1020,5.1282,0,normal
0.01565,971,5.72466,0,normal
0.06476,159,8.13408,0,detector_blind
0.09075,979,5.78729,0,intercept_resend
0.11,993,6.0638,0,intercept_resend
0.07003,152,7.43332,1,detector_blind
0.01426,1065,5.19418,0,normal
0.07481,190,7.30131,1,detector_blind
0.03654,721,7.07205,0,fiber_tap
0.06271,985,5.90875,0,intercept_resend
0.03187,631,7.36674,0,fiber_tap
0.06778,246,8.83109,1,detector_blind
0.10385,1036,5.77597,0,intercept_resend
0.01959,983,5.38724,0,normal
0.04928,748,6.48556,0,fiber_tap
0.04341,783,6.48987,0,fiber_tap
0.07675,935,6.33429,0,intercept_resend
0.10828,942,5.57954,0,intercept_resend
0.06429,210,7.11126,1,detector_blind
0.0581,720,6.14226,0,fiber_tap
0.01,995,5.61896,0,normal
0.01977,1016,5.19815,0,normal
0.07516,998,6.83655,0,intercept_resend
0.0879,991,5.38165,0,intercept_resend
0.09733,1027,6.40251,0,intercept_resend
0.02501,982,5.45273,0,normal
0.07627,231,7.92701,1,detector_blind
0.05462,876,6.62623,0,fiber_tap
0.01563,1003,6.06534,0,normal
0.05459,178,8.23683,0,detector_blind
0.01054,1039,5.35278,0,normal
0.03911,671,7.14511,0,fiber_tap
0.0492,691,6.71929,0,fiber_tap
0.08469,997,5.89149,0,intercept_resend
0.06877,995,6.0954,0,intercept_resend
0.02081,957,5.707,0,normal
0.04933,818,7.10979,0,fiber_tap
0.05001,825,7.09941,0,fiber_tap
0.06851,214,7.92516,1,detector_blind
0.0676,159,8.09561,1,detector_blind
0.05338,767,6.64413,0,fiber_tap
0.07114,165,7.28142,1,detector_blind
0.0382,794,7.39751,0,fiber_tap
0.08299,193,7.7839,1,detector_blind
0.05189,877,6.45562,0,fiber_tap
0.05171,108,8.10383,1,detector_blind
0.07726,247,7.21343,1,detector_blind
0.09688,1000,6.08611,0,intercept_resend
0.03445,726,6.989,0,fiber_tap
0.07187,297,8.21731,1,detector_blind
0.07384,226,7.44101,1,detector_blind
0.09,167,8.20599,1,detector_blind
0.06031,105,8.24445,1,detector_blind
0.01863,1040,5.7207,0,normal
0.01424,1011,6.03529,0,normal
0.05638,818,6.59715,0,fiber_tap
0.06459,775,6.47281,0,fiber_tap
0.0718,1024,5.98336,0,intercept_resend
0.09922,1003,6.13223,0,intercept_resend
0.03152,796,6.58378,0,fiber_tap
0.04042,871,6.74272,0,fiber_tap
0.05364,772,6.34452,0,fiber_tap
0.02127,990,5.57198,0,normal
0.02716,988,5.71348,0,normal
0.0888,187,6.50166,1,detector_blind
0.07114,162,7.7394,1,detector_blind
0.09396,1035,5.40115,0,intercept_resend
0.06099,714,6.72438,0,fiber_tap
0.05188,930,6.50832,0,fiber_tap
0.04032,668,5.84033,0,fiber_tap
0.02192,974,5.67915,0,normal
0.07266,1055,5.58361,0,intercept_resend
0.06706,232,7.45889,1,detector_blind
0.08838,1018,6.4348,0,intercept_resend
0.06897,181,8.17669,1,detector_blind
0.02386,966,5.98174,0,normal
0.0709,140,8.17793,1,detector_blind
0.07723,925,6.69152,0,intercept_resend
0.10081,985,5.92265,0,intercept_resend
0.09524,995,5.86893,0,intercept_resend
0.06097,892,6.56605,0,fiber_tap
0.10689,970,6.12691,0,intercept_resend
0.08751,1001,5.92856,0,intercept_resend
0.08024,995,6.88802,0,intercept_resend
0.01963,1026,5.74281,0,normal
0.0555,790,6.79492,0,fiber_tap
0.07223,155,7.32024,1,detector_blind
0.01638,975,5.79488,0,normal
0.03359,880,7.31637,0,fiber_tap
0.07438,978,6.13927,0,intercept_resend
0.06675,256,7.38302,1,detector_blind
0.06425,140,8.35532,1,detector_blind
0.07781,189,8.03849,1,detector_blind
0.05541,671,6.75973,0,fiber_tap
0.01632,1045,5.12893,0,normal
0.08671,210,6.68492,1,detector_blind
0.02139,1015,5.78096,0,normal
0.0694,845,6.86916,0,fiber_tap
0.02129,959,5.44044,0,normal
0.02183,1050,5.59832,0,normal
0.07867,974,5.59843,0,intercept_resend
0.08662,971,6.3898,0,intercept_resend
0.08169,959,5.59313,0,intercept_resend
0.11,1009,6.06368,0,intercept_resend
0.05534,801,6.87665,0,fiber_tap
0.10158,1031,6.27176,0,intercept_resend
0.01988,983,6.08814,0,normal
0.08217,161,7.83978,1,detector_blind
0.04704,166,7.78167,1,detector_blind
0.08337,966,6.31105,0,intercept_resend
0.11,975,6.07558,0,intercept_resend
0.08,842,5.76032,0,fiber_tap
0.07349,182,8.1442,1,detector_blind
0.02113,989,5.5876,0,normal
0.09657,1011,5.67297,0,intercept_resend
0.08,832,6.33571,0,fiber_tap
0.10774,971,5.53953,0,intercept_resend
0.10215,999,5.88332,0,intercept_resend
0.02032,884,5.97105,0,normal
0.09512,960,5.76625,0,intercept_resend
0.06213,52,7.33781,1,detector_blind
0.05293,797,6.96809,0,fiber_tap
0.02418,1102,5.63455,0,normal
0.0152,1038,4.83424,0,normal
0.07024,274,8.51077,1,detector_blind
0.04814,668,6.56814,0,fiber_tap
0.01465,1020,5.41824,0,normal
0.10721,986,6.29421,0,intercept_resend
0.06001,84,8.51032,1,detector_blind
0.01888,974,5.6038,0,normal
0.03913,759,6.61726,0,fiber_tap
0.06343,979,6.20167,0,intercept_resend
0.06248,76,7.7728,1,detector_blind
0.07232,187,6.70713,1,detector_blind
0.09052,971,5.91099,0,intercept_resend
0.02345,949,5.84607,0,normal
0.025,1054,5.22582,0,normal
0.06891,134,8.05976,1,detector_blind
0.05186,821,6.48799,0,fiber_tap
0.05261,803,6.72277,0,fiber_tap
0.05286,863,7.03726,0,fiber_tap
0.08472,1011,6.1558,0,intercept_resend
0.05229,835,6.72183,0,fiber_tap
0.11,1000,6.13513,0,intercept_resend
0.09184,978,5.92445,0,intercept_resend
0.08289,223,7.42231,1,detector_blind
0.05505,814,6.66856,0,fiber_tap
0.06695,86,8.36663,1,detector_blind
0.01441,1077,5.26106,0,normal
0.06115,836,6.73892,0,fiber_tap
0.04101,187,7.63814,1,detector_blind
0.07346,799,7.0902,0,fiber_tap
0.0663,128,7.57668,1,detector_blind
0.10888,989,6.17541,0,intercept_resend
0.06883,214,7.41328,1,detector_blind
0.0238,974,5.49771,0,normal
0.10165,1017,5.77587,0,intercept_resend
0.0281,1005,5.89755,0,normal
0.02097,1008,6.07627,0,normal
0.01281,989,5.53271,0,normal
0.07186,1018,5.62084,0,intercept_resend
0.02589,1020,5.86679,0,normal
0.0809,990,5.77473,0,intercept_resend
0.06473,190,8.71107,1,detector_blind
0.03147,809,6.84634,0,fiber_tap
0.0868,1014,6.2232,0,intercept_resend
0.09219,1002,5.73513,0,intercept_resend
0.07108,846,7.16688,0,fiber_tap
0.08517,1008,5.62494,0,intercept_resend
0.09599,931,5.75439,0,intercept_resend
0.06476,158,7.90316,1,detector_blind
0.03975,821,7.21097,0,fiber_tap
0.02386,990,5.08125,0,normal
0.0123,1053,5.4698,0,normal
0.0835,966,6.61975,0,intercept_resend
0.07347,1004,6.0776,0,intercept_resend
0.10033,997,6.03834,0,intercept_resend
0.10002,1087,5.30518,0,intercept_resend
0.05736,763,6.81832,0,fiber_tap
0.08616,992,5.60955,0,intercept_resend
0.0558,208,7.02139,1,detector_blind
0.04171,733,7.30908,0,fiber_tap
0.02438,1019,5.15012,0,normal
0.01764,1021,5.36063,0,normal
0.05897,774,6.08852,0,fiber_tap
0.02333,963,5.28777,0,normal
0.06547,170,7.67497,1,detector_blind
0.08316,987,6.08425,0,intercept_resend
0.07467,1010,6.22925,0,intercept_resend
0.01814,990,5.55998,0,normal
0.04036,760,6.50448,0,fiber_tap
0.09227,991,6.23337,0,intercept_resend
0.05549,159,7.96247,0,detector_blind
0.06286,46,7.51108,0,detector_blind
0.02092,1023,5.38031,0,normal
0.05905,211,7.81761,1,detector_blind
0.08704,270,7.45235,1,detector_blind
0.04683,843,6.56041,0,fiber_tap
0.08495,972,6.33336,0,intercept_resend
0.06263,135,7.92939,1,detector_blind
0.10465,974,5.96183,0,intercept_resend
0.09957,1009,6.01793,0,intercept_resend
0.07931,258,7.59373,0,detector_blind
0.08746,963,6.33345,0,intercept_resend
0.09094,1002,6.41131,0,intercept_resend
0.08237,145,8.5985,1,detector_blind
0.09051,999,6.03603,0,intercept_resend
0.01962,957,5.64965,0,normal
0.02668,1009,5.44253,0,normal
0.01686,965,5.84536,0,normal
0.01523,975,5.877,0,normal
0.03079,1009,5.79359,0,normal
0.06647,180,7.24106,1,detector_blind
0.05616,895,6.48347,0,fiber_tap
0.02317,978,5.26368,0,normal
0.04545,747,6.65608,0,fiber_tap
0.0588,170,7.7544,0,detector_blind
0.02127,1004,5.58109,0,normal
0.08547,189,7.88414,1,detector_blind
0.10764,902,6.31665,0,intercept_resend
0.0214,953,5.6286,0,normal
0.0841,121,7.62718,0,detector_blind
0.09996,991,5.71686,0,intercept_resend
0.06647,683,6.46129,0,fiber_tap
0.05522,647,7.18575,0,fiber_tap
0.0129,993,5.27591,0,normal
0.01,995,4.73727,0,normal
0.09297,1096,6.38516,0,intercept_resend
0.02522,1038,6.03479,0,normal
0.0597,194,7.55014,1,detector_blind
0.06233,164,7.65491,1,detector_blind
0.07899,185,8.1722,1,detector_blind
0.07601,142,7.92365,1,detector_blind
0.03,869,6.56165,0,fiber_tap
0.0611,723,6.8959,0,fiber_tap
0.06578,249,8.75177,1,detector_blind
0.01926,1020,6.07883,0,normal
0.01348,1036,5.83322,0,normal
0.07324,162,7.70219,1,detector_blind
0.02217,1001,5.61218,0,normal
0.0138,1045,6.07272,0,normal
0.06262,130,7.68361,0,detector_blind
0.0392,812,6.86325,0,fiber_tap
0.06932,129,7.40439,0,detector_blind
0.06713,215,8.11909,1,detector_blind
0.11,1062,5.92625,0,intercept_resend
0.08021,126,8.41107,1,detector_blind
0.05693,804,6.80206,0,fiber_tap
0.03036,1004,5.77286,0,normal
0.02627,1010,5.38389,0,normal
0.08844,990,6.13901,0,intercept_resend
0.01542,1004,5.68074,0,normal
0.01685,976,5.4936,0,normal
0.02098,965,4.97974,0,normal
0.0239,1041,5.4114,0,normal
0.06094,85,7.06636,1,detector_blind
0.01135,1027,5.81165,0,normal
0.04949,834,6.54387,0,fiber_tap
0.09086,1041,5.81724,0,intercept_resend
0.02714,1007,6.20418,0,normal
0.0444,86,8.38321,1,detector_blind
0.05624,862,6.3947,0,fiber_tap
0.07428,70,6.95525,1,detector_blind
0.04462,810,7.44051,0,fiber_tap
0.05572,156,8.12391,1,detector_blind
0.07988,228,7.6913,1,detector_blind
0.06615,169,7.63718,1,detector_blind
0.01258,986,5.78613,0,normal
0.10122,1030,5.72967,0,intercept_resend
0.02206,1024,6.27666,0,normal
0.02299,965,5.45388,0,normal
0.01102,992,5.95802,0,normal
0.02092,1027,5.67986,0,normal
0.01542,1051,5.1252,0,normal
0.07595,138,7.10727,1,detector_blind
0.0437,767,6.20977,0,fiber_tap
0.0276,998,5.38748,0,normal
0.01894,996,6.00908,0,normal
0.05187,860,6.4225,0,fiber_tap
0.08474,964,6.51667,0,intercept_resend
0.05344,899,7.08056,0,fiber_tap
0.03525,739,6.63555,0,fiber_tap
0.08308,1085,6.24473,0,intercept_resend
0.05033,765,6.93448,0,fiber_tap
0.07207,200,8.44524,1,detector_blind
0.01625,979,6.20183,0,normal
0.01334,974,6.03636,0,normal
0.11,1019,6.24021,0,intercept_resend
0.09663,991,5.96097,0,intercept_resend
0.0601,215,8.39908,1,detector_blind
0.01816,1013,5.69991,0,normal
0.06551,775,6.99358,0,fiber_tap
0.02924,965,5.42275,0,normal
0.07811,1049,5.49623,0,intercept_resend
0.08168,229,7.67211,1,detector_blind
0.08625,1016,6.04361,0,intercept_resend
0.08975,968,5.6608,0,intercept_resend
0.08016,1030,5.86048,0,intercept_resend
0.02003,1005,5.5554,0,normal
0.07452,175,8.10723,1,detector_blind
0.01801,971,5.49745,0,normal
0.05022,863,6.93239,0,fiber_tap
0.05216,75,7.63798,0,detector_blind
0.06166,1012,5.92034,0,intercept_resend
0.06019,771,5.82653,0,fiber_tap
0.08298,1002,5.7115,0,intercept_resend
0.10318,999,5.78549,0,intercept_resend
0.07227,237,7.07412,1,detector_blind
0.08929,167,8.38994,1,detector_blind
0.02232,1042,5.41156,0,normal
0.08675,229,8.67968,1,detector_blind
0.08526,950,5.85503,0,intercept_resend
0.08613,115,8.67647,1,detector_blind
0.06249,199,7.57626,0,detector_blind
0.06435,947,5.8082,0,intercept_resend
0.08696,198,8.46869,1,detector_blind
0.09443,948,6.04594,0,intercept_resend
0.076,902,6.73928,0,fiber_tap
0.04462,713,7.07855,0,fiber_tap
0.02133,971,5.38256,0,normal
0.09491,1010,6.47673,0,intercept_resend
0.08442,283,8.10709,1,detector_blind
0.05579,795,6.49137,0,fiber_tap
0.07442,850,6.2059,0,fiber_tap
0.08168,139,7.49273,1,detector_blind
0.06245,113,7.07212,0,detector_blind
0.07175,114,8.27085,1,detector_blind
0.07773,150,7.28276,1,detector_blind
0.05313,838,6.81383,0,fiber_tap
0.07343,76,7.21047,1,detector_blind
0.09909,1019,5.71538,0,intercept_resend
0.0879,1047,6.24056,0,intercept_resend
0.10049,945,5.81762,0,intercept_resend
0.08481,1024,6.57465,0,intercept_resend
0.02261,1002,5.56022,0,normal
0.02178,967,6.0521,0,normal
0.09876,1014,6.32046,0,intercept_resend
0.06309,887,6.93731,0,fiber_tap
0.07129,870,6.82125,0,fiber_tap
0.10132,974,5.72502,0,intercept_resend
0.02699,985,5.70197,0,normal
0.10119,962,5.55073,0,intercept_resend
0.06002,835,6.21352,0,fiber_tap
0.04511,811,6.34478,0,fiber_tap
0.06604,915,6.53052,0,fiber_tap
0.06081,855,6.69598,0,fiber_tap
0.01791,1092,6.00803,0,normal
0.02091,982,5.98228,0,normal
0.02591,965,5.5419,0,normal
0.0755,90,8.05147,1,detector_blind
0.1036,1076,5.49157,0,intercept_resend
0.01927,1054,5.74796,0,normal
0.05143,759,6.67893,0,fiber_tap
0.07285,1032,5.59672,0,intercept_resend
0.08928,958,5.96133,0,intercept_resend
0.11,991,5.78376,0,intercept_resend
0.07109,849,6.99127,0,fiber_tap
0.05615,44,8.00732,0,detector_blind
0.02091,977,5.8992,0,normal
0.05724,871,7.19391,0,fiber_tap
0.04214,798,6.75499,0,fiber_tap
0.05791,209,7.58491,1,detector_blind
0.0892,989,6.29064,0,intercept_resend
0.06934,1062,6.26883,0,intercept_resend
0.06615,140,8.03587,1,detector_blind
0.0761,1020,6.01033,0,intercept_resend
0.07891,209,8.15387,1,detector_blind
0.07626,211,8.34863,1,detector_blind
0.07025,293,7.62565,1,detector_blind
0.04698,884,6.76088,0,fiber_tap
0.03833,780,6.59456,0,fiber_tap
0.02094,1001,6.0675,0,normal
0.04494,165,6.97628,1,detector_blind
0.02334,1025,6.09148,0,normal
0.06814,317,8.53083,1,detector_blind
0.05087,727,7.41698,0,fiber_tap
0.0189,996,4.93679,0,normal
0.09394,923,6.10421,0,intercept_resend
0.01722,997,5.51827,0,normal
0.08157,135,8.17018,1,detector_blind
0.09302,1032,5.3411,0,intercept_resend
0.06063,858,6.66698,0,fiber_tap
0.08086,180,8.25536,1,detector_blind
0.02314,1025,5.51489,0,normal
0.02384,1045,5.76417,0,normal
0.04744,949,7.05432,0,fiber_tap
0.05488,792,6.6412,0,fiber_tap
0.02321,976,5.33363,0,normal
0.05917,743,6.83993,0,fiber_tap
0.02649,1020,6.067,0,normal
0.02278,1049,5.40884,0,normal
0.02194,990,6.35911,0,normal
0.05731,782,7.04076,0,fiber_tap
0.07848,972,5.61362,0,intercept_resend
0.08987,964,6.03855,0,intercept_resend
0.06315,728,6.0403,0,fiber_tap
0.0946,988,6.45177,0,intercept_resend
0.09917,1024,6.5996,0,intercept_resend
0.0193,1056,5.81212,0,normal
0.11,919,5.82931,0,intercept_resend
0.04593,829,7.61618,0,fiber_tap
0.0715,1000,5.86295,0,intercept_resend
0.06367,879,7.06627,0,fiber_tap
0.09924,952,6.06853,0,intercept_resend
0.08105,126,7.54214,1,detector_blind
0.06201,277,8.3166,1,detector_blind
0.06684,789,6.7409,0,fiber_tap
0.07386,213,7.87162,1,detector_blind
0.06335,769,7.11744,0,fiber_tap
0.07271,995,5.9137,0,intercept_resend
0.05713,798,6.55961,0,fiber_tap
0.06294,132,8.45745,1,detector_blind
0.0546,742,5.91407,0,fiber_tap
0.05246,828,7.17537,0,fiber_tap
0.08161,286,8.1508,1,detector_blind
0.05879,845,6.17593,0,fiber_tap
0.10807,935,5.80948,0,intercept_resend
0.10341,994,6.24971,0,intercept_resend
0.05556,742,6.39433,0,fiber_tap
0.06668,949,7.39043,0,fiber_tap
0.01507,1005,5.89858,0,normal
0.04898,903,7.36775,0,fiber_tap
0.08395,967,5.12033,0,intercept_resend
0.07582,1057,5.85375,0,intercept_resend
0.05107,842,7.42577,0,fiber_tap
0.06078,176,6.84637,1,detector_blind
0.06543,224,7.45431,1,detector_blind
0.07283,1064,5.82233,0,intercept_resend
0.06178,197,8.19819,1,detector_blind
0.05158,734,7.95143,0,fiber_tap
0.07363,912,5.6716,0,intercept_resend
0.01659,995,5.57739,0,normal
0.01378,962,5.64066,0,normal
0.04848,206,7.64321,1,detector_blind
0.08518,129,7.30197,1,detector_blind
0.07237,175,7.9614,1,detector_blind
0.02158,987,5.68693,0,normal
0.07178,204,7.40089,1,detector_blind
0.07511,135,8.10086,1,detector_blind
0.0218,1027,5.45608,0,normal
0.06504,899,6.28299,0,fiber_tap
0.04611,872,6.45336,0,fiber_tap
0.06189,814,7.2366,0,fiber_tap
0.05257,131,7.44339,1,detector_blind
0.06086,844,6.45219,0,fiber_tap
0.09201,1008,5.51353,0,intercept_resend
0.04436,836,6.44828,0,fiber_tap
0.07489,171,7.21311,1,detector_blind
0.01927,1064,5.61098,0,normal
0.0667,824,6.7604,0,fiber_tap
0.05012,133,8.45434,1,detector_blind
0.01618,953,5.23361,0,normal
0.05832,231,7.50058,1,detector_blind
0.07813,51,8.22125,1,detector_blind
0.06851,307,7.58457,1,detector_blind
0.02255,998,5.16472,0,normal
0.09403,929,6.75906,0,intercept_resend
0.07643,981,6.56038,0,intercept_resend
0.07257,989,5.66674,0,intercept_resend
0.01535,1047,5.48016,0,normal
0.05308,882,6.76642,0,fiber_tap
0.082,1034,6.23754,0,intercept_resend
0.0652,264,7.70588,0,detector_blind
0.02435,972,5.24088,0,normal
0.05924,877,6.73194,0,fiber_tap
0.06361,912,7.06111,0,fiber_tap
0.07567,1072,5.91973,0,intercept_resend
0.02206,1003,5.71445,0,normal
0.06516,282,7.51364,1,detector_blind
0.108,1021,5.97018,0,intercept_resend
0.05989,952,5.88384,0,intercept_resend
0.05392,824,7.20384,0,fiber_tap
0.02024,953,5.38564,0,normal
0.01302,1014,5.71503,0,normal
0.09193,1024,6.11845,0,intercept_resend
0.06423,816,6.54392,0,fiber_tap
0.03008,1004,5.42168,0,normal
0.06477,174,7.83845,1,detector_blind
0.06579,213,7.0867,1,detector_blind
0.11,997,6.48985,0,intercept_resend
0.09989,1021,6.28507,0,intercept_resend
0.02701,924,5.36937,0,normal
0.10649,1008,5.34994,0,intercept_resend
0.01712,995,5.58412,0,normal
0.06522,1037,5.80936,0,intercept_resend
0.02143,1044,5.44452,0,normal
0.0713,243,8.11317,1,detector_blind
0.057,142,7.64612,1,detector_blind
0.06874,998,6.50434,0,intercept_resend
0.0686,1001,6.52163,0,intercept_resend
0.01583,966,5.60739,0,normal
0.06386,198,7.45999,1,detector_blind
0.0688,841,7.54627,0,fiber_tap
0.02027,976,5.70812,0,normal
0.0516,698,7.31994,0,fiber_tap
0.04663,771,6.74619,0,fiber_tap
0.05487,685,6.24313,0,fiber_tap
0.11,1001,5.70045,0,intercept_resend
0.06886,1003,5.91055,0,intercept_resend
0.05157,876,6.72788,0,fiber_tap
0.02294,965,5.46027,0,normal
0.07889,1003,6.11481,0,intercept_resend
0.02202,1004,5.69574,0,normal
0.09996,1019,5.73707,0,intercept_resend
0.04735,840,7.34974,0,fiber_tap
0.01885,991,5.72655,0,normal
0.05482,830,7.444,0,fiber_tap
0.01742,950,5.75098,0,normal
0.07687,180,7.51946,1,detector_blind
0.01766,1035,5.28454,0,normal
0.05891,910,6.84643,0,fiber_tap
0.05702,740,6.54673,0,fiber_tap
0.07138,145,7.84447,1,detector_blind
0.06424,256,8.42193,1,detector_blind
0.02108,1007,5.80025,0,normal
0.05813,164,7.58008,1,detector_blind
0.07474,232,7.59197,1,detector_blind
0.10496,1013,6.04093,0,intercept_resend
0.01824,996,5.87143,0,normal
0.07552,241,7.78514,1,detector_blind
0.01967,1034,5.70772,0,normal
0.06744,790,5.73999,0,fiber_tap
0.11,996,5.6852,0,intercept_resend
0.07287,207,7.38806,1,detector_blind
0.07132,914,6.68509,0,fiber_tap
0.07031,251,7.28328,1,detector_blind
0.06908,190,8.29214,1,detector_blind
0.09125,1006,5.88641,0,intercept_resend
0.11,1019,6.05063,0,intercept_resend
0.03595,827,6.67828,0,fiber_tap
0.07094,107,7.56501,1,detector_blind
0.01971,1030,5.70849,0,normal
0.01696,997,5.63431,0,normal
0.04504,165,7.91016,1,detector_blind
0.08849,232,7.34431,1,detector_blind
0.09172,994,6.097,0,intercept_resend
0.07245,225,7.89959,1,detector_blind
0.04968,844,6.77991,0,fiber_tap
0.07853,997,6.15361,0,intercept_resend
0.06058,754,7.55284,0,fiber_tap
0.07565,1004,6.41364,0,intercept_resend
0.05773,755,6.61441,0,fiber_tap
0.01986,1066,5.6805,0,normal
0.06171,213,8.02718,1,detector_blind
